 reviewerID,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,No_Of_Reviews,P_Filtered
mSqzdtQt_1n78MD9_3fJcg,0,3,0,0,0,0,0,0,0,3,100
mSyINFt6TtXX9OHbwJfN5Q,24,21,0,28,9,5,4,16,1,21,18.1818
mt4G1JgPiF_Jj_-zioDl4g,0,3,0,1,0,0,0,0,0,3,100
mT6HTqAnHuYBIo0byes7Wg,0,15,2,3,1,0,0,0,0,15,100
mtnSBvwuqY8CQnvwpMtY3g,0,1,0,0,0,0,1,0,0,1,100
mTOHbwtDbuxE67MjFB5w8g,2,13,1,1,2,0,1,0,0,13,100
mTQc04J54HHbms1i2FO0-Q,0,4,0,0,0,1,0,0,0,4,100
mU_VuiZUtBh_y-UcMNaJyA,9,1,0,3,1,0,1,32,0,1,0
mUGfSdpEj-ILKzreH5tKxQ,0,2,0,1,0,0,0,0,0,2,100
mUnAGMUUkWIUBIMN5Hp1QQ,0,1,0,2,0,0,0,0,0,1,100
Muvn_XRJkPKIGQrPbkh2QA,9,9,1,4,0,2,0,0,1,9,11.1111
mV1HFY6ljc2fBI_9WojSxg,0,1,0,0,0,0,0,0,0,1,100
mV2GK92o3fYG0iNNxadNTw,0,3,1,1,0,0,0,0,0,3,0
mvm9BmaW1ZX5Mxn6Z-d3Dg,0,3,0,1,0,0,0,0,0,3,100
mVmb9k7_T0IbQxVtPo97NA,0,2,0,0,0,0,0,0,0,2,100
mvnhLkJ3LtK4FqSNKvUL0Q,57,2,1,7,4,0,4,2,2,2,0
mW3jLxmUjUM3mhtxzxp-8g,1,3,1,0,0,0,0,0,0,3,100
mwO-hoh3PgoSEiadX2jt0g,0,3,0,1,0,0,0,0,0,3,100
mWylNdADQNQ6rmAtZhyzdQ,0,10,0,1,1,0,0,0,0,10,100
mxqwpmFZh3CzbrktL8SRVQ,1,10,0,1,1,0,1,0,0,10,100
mxTbPSngc23X-4YVt0zrLA,5,11,3,10,0,1,0,2,0,11,0
mXTRugGXvC2w6b8BxFxyUw,0,6,0,2,1,1,0,0,0,6,100
mXzGVW3np38hafM7Iv4ygw,0,3,0,1,0,0,0,0,0,3,100
mYg3Y7D58R51n9leGzsz7A,0,3,0,0,0,0,0,0,0,3,100
myjQzWd_Jm_VkoRQh1ch5g,0,25,0,14,4,5,1,0,0,25,16
mYmtvS--NZYrPKxhEb0VFw,18,94,4,45,18,7,2,86,1,94,8.42105
mYOg65yiiAdBw8B8Yzxu0g,0,11,0,1,1,1,0,0,0,11,100
mYrmuV4ZEl3YN4UNxz4Asw,0,2,0,0,0,1,0,0,0,2,100
myRRtdWz_lOWT4bZEXOm-g,0,1,0,0,0,0,0,0,0,1,100
myXjmUssgpjPyZNE4qnfdA,0,1,0,1,1,0,0,0,0,1,100
mz0BCZe5hNFRR7oVpwd65g,0,2,0,0,0,0,0,0,0,2,100
mZ0mTSAcbSG1fdVgqSzWug,0,1,0,0,0,0,0,0,0,1,100
MzBddpVcZQB6mNNtgjy_Ww,7,13,2,31,23,19,6,0,0,13,15.3846
mZIA4y3OTKalNgsoTiK5bw,0,17,0,5,1,0,1,0,0,17,5.88235
MZIMKR7avkG5F5MRIkCL4A,2,35,1,13,2,2,1,3,0,35,11.4286
mZKHA0w0G8OGQDzrlHdZZw,0,1,0,0,0,0,0,0,0,1,100
m-znjdQyOwdeWaZZklOAxg,0,1,0,0,0,1,0,0,0,1,100
m-ZS3hoqKudtKMK8rSah9w,0,1,0,0,0,0,0,0,0,1,100
MZVDbUXB3ob6YvbEbXoFdw,15,2,0,0,0,0,0,0,0,2,0
n_HV-iIFOZ_RcBZO_UUVWA,2,7,0,2,0,0,1,0,0,7,100
n_ogEhZNfCy-TJ9f3GcvkQ,1,5,0,2,0,0,0,0,0,5,100
n0_ht2vN3hKKpa2Iq-EZdA,1,4,0,0,0,0,0,0,0,4,100
n020jUsYx__8xaJ0MXDRVQ,0,1,0,0,0,0,0,0,0,1,100
n0rdPEAOQKkyAMIQK9T5RQ,0,7,0,4,0,0,0,0,1,7,100
n-1guvvqtJDPjAA51nhNdA,0,1,0,0,0,0,1,0,0,1,100
n1Ko51T0Ifv77SUw7NOtSQ,0,4,0,4,2,0,0,0,0,4,100
N1OQCk4E0PlfuO_dOUQYOA,0,1,0,4,1,0,0,0,0,1,0
n1SQ7EABPATxsTJhmXzv1w,250,524,110,2433,2098,2484,2626,9,23,524,18.6312
n24mSZ9CrWoLoCWIExAZaQ,0,8,0,1,1,0,0,0,0,8,100
n2bUMPbNNUxz0N2WkyiMjg,343,314,30,1004,844,1415,1122,12,29,314,17.0347
n2lJZO8SZPgpffZY5l6Qig,0,2,0,2,1,2,0,0,0,2,100
N2twhnsGNsKH3mov-cLc2Q,1,6,1,5,3,1,1,0,0,6,16.6667
n398b5APfYUhBBwsH7h4vw,28,32,3,39,24,26,7,0,1,32,0
n3botN37PWgMzRiMP5oQMQ,0,3,0,0,0,1,0,0,0,3,100
n3iYzwrq5HHyjCG6UkijVw,10,11,0,12,12,1,0,0,1,11,100
n46wNzwcxpu5pvE2moHS0g,0,1,0,0,0,0,0,0,0,1,100
n4kvt1wrTrAUepMVUYKyXw,0,3,0,1,1,1,0,0,0,3,100
n5PNE241tePQGnxoaplGKw,19,8,1,0,2,0,0,0,1,8,100
n6EC-mLvbL34uDSN9TDHzA,0,3,0,0,0,0,0,0,0,3,100
n6jZnQKOy8GcqrUmqjvZFQ,22,18,0,8,5,3,4,2,0,18,11.1111
n6Opi0CaPgz2gueHuDmqLg,0,1,0,0,0,0,0,0,0,1,100
n73NKOWJcieXXfQwQDFkNA,0,1,0,1,0,0,0,0,0,1,100
N77Rwur7S2C3X_PO2dfijw,48,166,86,352,259,260,40,0,7,166,4.81928
n7Z41kVQkBnt3ICpqoFV6w,4,4,1,2,1,0,0,0,0,4,100
n838sXhNnwlls5D8LBdTKA,0,7,0,0,0,0,0,0,0,7,100
N8a2YTAtE0CHO5-JvlA0ew,0,8,0,17,10,8,1,0,1,8,12.5
n8g3WToJe4v9FSamMERViw,0,2,0,0,0,0,0,0,0,2,100
n8SmGTbhxspDuR9D2QOnHQ,0,4,0,4,0,0,0,0,0,4,100
N-9oh5uT50V9Kb2ChCmY4w,0,6,0,7,1,5,0,0,0,6,16.6667
N9tgUEYnMvdZSDDAZ46sJg,19,376,87,228,56,27,23,0,6,376,12.2016
NAaivzPy-1wVLWp9h5BAYg,41,107,6,89,52,23,58,2,6,107,14.8148
nab2tXtO23_s9fb2WdksdA,0,4,0,0,0,0,0,0,0,4,100
naCWOMaXhaXWP7eCPUMrHg,1,7,0,0,0,0,0,0,0,7,100
NAWMYBSkEPAEYp9YT7vM_Q,16,5,0,1,0,0,0,0,0,5,0
nAXApEpF2upKGxKnu0qJIQ,0,5,0,1,0,0,0,0,0,5,100
nbMoVcUCji4fP-DZjqA2fg,4,15,0,1,0,0,0,0,0,15,100
NbW72OUso-rYEWHXM7BnRQ,0,5,0,4,0,1,0,0,0,5,16.6667
nBX8LGNNtuF8SiRy9JEb0A,0,1,0,0,0,0,0,0,0,1,100
nBxg8jk0p7xaY2n2wMzp4g,28,79,1,52,29,8,20,0,0,79,7.40741
NbxpleOIDjR_XBYWif43gA,2,61,3,30,8,5,2,1,0,61,14.7541
nByQO4cXUAMGhARW-kl2ag,0,2,0,0,0,0,0,0,0,2,100
nc3bXPwBLdFnwkkTzSncqA,0,2,0,1,2,0,0,0,0,2,100
nc6SaPpCqHPqvAIYlyhJyQ,0,9,0,4,2,0,0,0,0,9,100
NchUL5jqZ2Spa0VByd0DEA,19,39,2,8,2,2,2,3,0,39,17.3077
ncKWmBBUhi93N-M4VRUbbg,0,2,0,0,0,0,0,0,0,2,100
ncnwcdKvmiCQQeJX_ihA4g,0,1,0,0,0,0,0,0,0,1,100
ncOos1Y9eoBbkAeIa5NlrA,0,15,0,2,0,2,0,0,0,15,13.3333
NcPO7nQW5dIzlbYOdHF3Lw,0,3,0,4,1,1,0,0,0,3,0
nCpXm1mYLEtSg4NIPKhFoQ,0,5,0,1,1,1,0,0,0,5,100
nDFXUCf7Uk4N_WnFT5h3nQ,2,43,5,34,8,3,0,0,0,43,13.6364
nE3gkNazmQ3G2X1RcssADw,15,21,0,23,7,0,0,5,0,21,100
neBpZRDWdbrIdq-MEE2bMQ,0,6,0,1,0,1,0,0,0,6,100
neh3V-IapaImz9XDkYHU8Q,11,24,0,9,3,3,1,0,0,24,100
nehjjzbB9-NHP0qdfAYjDg,6,9,1,10,5,2,0,0,0,9,11.1111
neLlqXc-vWQEJSSQ9Ei-ZQ,0,7,0,0,0,1,0,0,0,7,100
nETzQMtvcFE3F5ZcM985rQ,0,2,0,0,0,0,0,0,1,2,100
nEu_UbLfNi9asLCi2JjlvQ,24,5,1,0,0,0,0,1,0,5,0
Nf1lASbJ_TZy2zuCgTepjQ,58,71,7,210,150,162,189,0,9,71,15.0685
nFhcmlvvPpo8BIeafj--UA,0,1,0,0,0,0,0,0,0,1,100
nFmKx3lVejckSZnVA8yk0w,3,27,0,7,6,3,2,0,0,27,18.5185
nfTWQD4jFJRC1YmDi1SYCg,0,4,0,1,0,0,0,0,0,4,100
NfU0zDaTMEQ4-X9dbQWd9A,1193,439,76,2039,1387,1054,1973,261,160,439,6.62252
ngbNkC6L1x6VyduDEFPkUQ,0,2,0,2,0,0,0,0,1,2,100
nGdejkTKHuQryIOIFek02g,170,163,42,535,442,296,510,100,10,163,14.0244
NggPldfVRVFi4em7AnueYQ,0,24,1,23,7,2,1,0,0,24,11.1111
nhfgVY7gFiQhyB46COAq6A,0,2,0,1,0,0,0,0,0,2,100
nHGyPo3xnUa-aTJOAzsKfA,1,5,0,3,0,1,0,1,0,5,0
nhVAIuZVk4vOhL3M1Ku83w,0,41,3,15,3,4,0,0,0,41,11.6279
nI0yIN9MLYcOmL56G45r-g,11,8,1,5,0,0,0,2,1,8,0
ni3y3c5SMQsLf1EjkvJk9A,2,28,7,5,1,1,2,0,1,28,100
ni8esQv1phjtwfSkl3s2Sg,0,11,0,5,4,1,1,0,0,11,100
nIfUdRaDLGEDfhEFzYg_6g,0,4,1,0,0,0,0,0,0,4,100
NinsavpHGzLxMM_pQlXWJg,0,5,0,2,0,0,1,0,0,5,16.6667
niO-zXZe7__Y1E09WovHLw,0,2,0,0,0,0,0,0,0,2,100
NIu1LG4CqxwwX3PvBIi24Q,13,10,1,27,7,4,1,9,1,10,10
NIxpEAaxoCJJaaApcM2haA,7,23,12,13,5,3,2,6,0,23,4.34783
njBfEPJ4VDJfp3qy5q18ug,0,22,0,1,1,1,0,0,0,22,100
njD7Gw06MROYTlQ9-i5P5g,0,6,0,0,0,0,0,0,0,6,100
nJhLkp1spqBPBBX9uaImVA,9,67,43,37,14,12,8,0,2,67,17.6471
njjVwIwI6n4jn4udAQ9Sbg,0,3,0,0,0,0,0,0,0,3,100
nJjxvRR9g5FioDMcLAjVng,0,96,7,93,44,20,7,0,1,96,10.4167
nJr6ANNNiAIfcynIEVVj9g,0,5,0,0,0,0,0,0,0,5,100
nJtVwcp_XtcYST8uj-ueVA,0,7,0,1,0,0,0,0,0,7,100
nkeI3lHBSt_jjgmISVKC9w,0,1,0,0,0,0,0,0,0,1,100
nKF1UjMs2z5HLxs9wkih2A,0,2,0,0,0,0,0,0,0,2,100
nkICqJANvxDM1ARtYqXyUw,0,2,0,2,0,0,0,0,0,2,100
nKiIrUHXITh9i2C39tnhfw,18,19,0,2,2,1,1,2,0,19,5.26316
nKvitk25WAv-uwTd8a2OqQ,0,4,0,3,3,0,0,0,0,4,100
Nkw5BmmeaPIqxxsSgr1QQA,1,2,0,0,0,0,0,0,0,2,0
NLcCBxzDqMsndrslBd9c2Q,2,23,1,8,2,2,0,0,1,23,16.6667
nLQoAimA6lMGiM35Bctdrw,1,7,1,0,0,0,0,0,0,7,100
nLROMEQx0QFW8ZvewEfobQ,0,8,0,1,1,0,0,0,0,8,100
nMqDn6KA53AV76WqJXAcEg,6,11,5,25,6,1,3,0,1,11,9.09091
nmsQjsll-sb8XscQZg1gJg,0,5,0,0,0,0,0,0,0,5,100
nn028cPs8gh8ulEH89i83w,2,7,1,6,1,3,0,0,1,7,100
n-n7KAh2o4rtp3S5ghmoCg,0,2,0,0,0,0,0,0,0,2,100
nndW5x_wk885cWVPdNww-A,3,2,0,0,0,0,0,0,0,2,100
nnMjPh0gbLGFEw9M_yaHww,6,2,0,0,0,0,0,0,0,2,0
NNn27KvGumCiMiYOdyHwuA,18,22,0,31,5,16,1,8,0,22,8.69565
nNR_Wj6IM1yMRCf7zsIYgw,1,15,3,5,0,0,0,0,0,15,13.3333
nogGbh87Ou0ghUKIz8fXkg,6,113,70,212,43,19,16,1,1,113,1.76991
NoHJb7x8IEakUJTx6_vGTA,0,224,16,141,45,26,8,0,3,224,10.917
noJXxJitsrDFwliMjc2psQ,0,9,0,2,3,4,0,0,0,9,100
nOz6etk2VKBiEEE9hq21bA,0,3,0,2,2,0,1,0,0,3,100
NP3xWT6uTINh_g9_gu7Kyw,1,36,1,18,3,1,1,0,1,36,7.89474
Npa71xD_rFGwmhuilwXrgA,116,122,25,378,404,448,349,39,17,122,18.8525
nPgAnPH3XOZPUYM8HHEPBQ,0,1,0,0,0,0,0,0,0,1,0
nPq7gXg6gmFbmjQKjs8vKQ,0,1,0,0,0,0,0,0,0,1,100
nPyIqkXPqQTuP-51D-4xgg,5,1,0,0,0,0,0,0,0,1,100
nqE9GdBzmaEyTroLydGqqg,15,2,0,0,0,0,0,0,0,2,100
NqlD7Gh85zv9ix1F4Z-nsQ,0,7,0,4,1,1,0,0,0,7,0
nqnKkCMlAgpI4ul1d38iMQ,337,231,12,656,510,299,366,13,10,231,19.3966
nqPRSS04iVlUhJCYnnXykA,0,1,0,0,0,0,0,0,0,1,100
nRC808kloBUPxdzP0sAZrA,1,2,0,2,2,0,0,0,0,2,100
NRlcfrCXN6mw9vsSm3kaHg,0,6,0,1,1,0,0,0,0,6,16.6667
nS0pdE6-OJqMeUtYmLcwTw,133,36,0,5,1,2,8,81,0,36,100
n-s8j6OvhNh2YgxfAEiOlQ,0,3,0,3,0,0,0,0,0,3,0
nSgX5m-jLPVyLsBMOu1w5g,0,3,0,0,0,0,0,0,0,3,100
nSPQswDfZ7eVaJvKdC9o_Q,0,12,0,1,0,0,0,0,0,12,100
nSZeVf58_6RCR5JALrrn7A,1,21,1,8,8,5,0,0,0,21,100
Nt0z9-Uqj85GxN4ktK3i7A,110,50,5,88,69,81,36,75,4,50,18
nTlHKmFZwkAknbHUYZwRyA,0,3,0,1,0,1,0,0,0,3,100
nTMO_00CSgpD-cnbONDRIQ,1,25,0,18,6,3,4,0,0,25,100
nTQ_9v3hpPIsf0mKb6wUwg,0,13,2,6,1,0,0,0,0,13,92.3077
nTYdY3OOp1abWCZYZDvwzw,0,29,0,17,3,2,2,0,0,29,100
Nu-5U-MxoKRFx9BnlMzAmQ,79,18,3,18,2,1,1,0,1,18,0
nUhQRMqs3ucv99SObfdIwA,0,8,0,0,0,0,0,0,0,8,100
nuMju6ZaSeJJJkjHsFo4qg,0,2,1,0,0,0,0,0,0,2,100
nUOOWIQz7_DCUuGDzdgalA,1,1,0,1,0,0,0,0,0,1,100
nUrN3yTUSE7zeFDSgvr8Zg,0,1,0,0,0,0,0,0,0,1,100
nuSqKFh9zH6cHGGs4pO4OQ,0,1,0,0,0,0,0,0,0,1,100
nuy5hCCxD6ICSMh1zYqwGg,0,1,0,0,0,0,0,0,0,1,0
nvj2UOly9d1ghiLNk8I5Ow,29,24,12,8,8,5,0,5,1,24,4.16667
nvNXXgCIrl_zsN75OIJhjQ,0,1,0,0,0,0,0,0,0,1,100
nw72o-LEgAkVDNmz0mR9fA,0,5,0,1,0,0,0,0,0,5,100
N-W9xuGLKZpUOAMXyqPEDQ,14,30,4,20,13,11,20,60,0,30,16.6667
nwCty43HonPeAsrIAcBZMQ,0,1,0,0,0,0,0,0,0,1,0
nX7H9t3y_V9ByXW0GbEbmg,0,2,0,0,0,0,0,0,0,2,100
nXp-oj8FM1WYFtY0S4Cvrw,0,7,0,1,0,0,0,0,0,7,100
NXs_V0KYS94ehfKNSCRiRA,4,2,0,0,0,0,0,0,0,2,0
nYaJxXsMVzEQgZszZBJK_A,0,22,0,1,0,0,1,0,0,22,100
NyCyL-E2nzYDM--IjbdUrA,0,1,0,0,0,0,0,0,0,1,0
nYGnawF-OM9BWpqh6tT7vQ,1,10,1,2,0,0,0,0,0,10,100
nyJoJvFxYSpYkGXLhzkNIw,0,1,0,0,0,0,0,0,0,1,100
nYOOWwFfLfwH396e2yJmgw,0,6,0,2,0,0,0,0,0,6,100
nyPPzAldk3DX40a4vWNI6g,23,15,3,38,13,4,2,1,1,15,6.66667
nyrWweR7Q6vGRoR5ZSuchw,0,1,0,0,0,0,0,0,0,1,100
nYWDf8QusyyluINQfaGybA,1,3,1,0,1,1,0,0,0,3,100
nYx9knrD9bsJeDXJ-iJ9bg,0,24,0,1,1,1,0,0,0,24,100
nZ5OiXirkth0vTNPukrqsA,0,1,0,2,2,2,0,0,0,1,100
NZ7aL-ykpj04mS1nuoIjaA,0,1,0,0,0,0,0,0,0,1,0
nZCFGMO36ZlDqjzzxFxCVQ,0,2,0,3,1,0,0,0,0,2,100
nzEn_sPGECssIMkI_pA9IA,0,1,0,0,0,0,0,0,0,1,100
nzMfJw3wXmFqASkHVt2Qsg,0,8,0,1,0,0,0,0,0,8,100
nzXpT8FFu9_gIrP-9PO8Kg,0,5,2,1,0,0,0,0,0,5,100
nzYB6uANDggKap6xmG0SVg,0,5,0,1,1,0,0,0,0,5,100
o_9snWiSdbF4v3mGEBo-Lg,0,7,0,0,0,0,0,3,0,7,0
o_C4zCIBUBFuH6sJLRBKNg,0,2,0,1,0,0,0,0,0,2,100
o_CiSI6eGERJaqOCMDXtpQ,0,12,0,0,0,0,0,0,0,12,100
o26CVW0mw8nSVFawyAxxSQ,0,2,0,0,0,0,0,0,0,2,100
o2BaXl4cyYcOd62uBJl78g,1,3,0,4,3,1,4,0,0,3,100
o2n6Pt3c5MrGfqGAdezZwA,3,6,0,2,2,1,5,122,0,6,0
o2UeInprlwbGJD8hnVxvNg,12,11,0,5,2,1,0,0,0,11,5.26316
o49lN8Gv8siRCLqoTOLMYg,0,1,0,0,0,0,0,0,0,1,100
o4ZNBdx7u2Lh02vyUktSEw,3,23,0,9,4,4,0,0,1,23,100
o5nao9eYeg3jbRbFHdcgcQ,0,1,0,1,0,0,0,0,0,1,100
o5-SMGZnin8aLBEA8Yet2g,0,3,0,1,1,0,0,0,0,3,100
o6F-aGy5YpDcd22Oe6tkiw,0,10,0,1,0,1,0,0,0,10,100
o7Basdzsu3MH9jDQgGvzqQ,0,1,0,1,1,1,0,0,0,1,0
o7qhqnM1i4-nEK0Owm6wFw,0,1,0,0,0,0,0,0,0,1,100
o924gfAwIdi2dnddEiOQrQ,0,1,0,4,1,0,0,0,0,1,0
o9exA18eGD29C7360qgMEQ,31,86,1,67,29,15,13,6,5,86,18.3673
O9grSzC3IVtQBoq4XYmVzA,2,48,11,32,11,9,1,1,0,48,19.6078
o9r0Q1bp9CQAns-a0SU75w,0,3,0,3,1,0,0,0,0,3,100
oAC2NWyUCB5FqnVSOscSkA,0,24,2,4,1,2,0,0,0,24,4.16667
oAkeapnZvM_s9_LRrhihGg,2,7,0,4,0,0,1,0,0,7,100
OaMIUWkUfwx0Edl9SNyx-w,13,5,0,1,0,0,1,0,0,5,0
OapLWhQI4_Gm32-nYbHmUA,1386,1688,753,16101,13753,9332,39960,258,185,1688,9.66803
oaU1_cgdkqpZZBe-W5VSWA,0,5,0,3,2,2,0,0,0,5,100
oAVU0oR8g02bZFi8zOoLGQ,0,2,0,1,0,2,0,0,0,2,100
oB5JrQzmdPjBHaFfLBxevQ,2,9,2,9,8,3,0,0,0,9,100
ob5zUWx7BXYrSOu5Q5F3vg,0,4,0,1,0,0,0,0,0,4,100
oBhlkt7TgTzJ0a6HNhgv7g,0,3,0,4,1,0,0,0,0,3,100
obiiUn8Y9GYozSB95oybAw,4,3,0,10,2,3,0,0,0,3,0
OBnjTycbjVKVT5Jomoa5lw,2,68,7,64,6,8,4,5,0,68,13.8889
occoZtyZFdkcWAuDkhbxww,0,8,0,5,2,1,0,0,0,8,100
oCdVqXYVDBvFhfasgE9KmQ,0,12,2,4,4,0,0,28,0,12,0
ocLUBICMthVfViH7eZlXyw,0,4,0,1,1,0,0,0,0,4,100
ocmPEFfn_n42jCanB5F44A,7,6,0,0,0,2,1,1,0,6,0
odCDL5cxb0xw-EWooPsTkw,0,1,0,1,1,1,0,0,0,1,100
odKTD2YkG-fa4tZfvG3umg,0,12,0,5,5,3,0,0,0,12,100
oDML6LcFakDiRf4fpG3lGA,11,3,0,2,1,1,0,0,0,3,0
o-DmqBSWkH4pmqzsW9Addg,0,2,0,0,0,0,0,0,0,2,100
ODMYbci5nCidvbKMMu_yBQ,7,6,0,7,2,1,0,6,0,6,12.5
oDQmLu51M0M0l34LnAoRuw,0,7,0,1,0,5,0,0,0,7,100
Oe12zOm8z8I6uaJieojMVA,0,8,0,1,0,0,0,0,0,8,0
oE4t6GsOOWQm_SnGXMoKbQ,0,5,0,0,0,0,0,0,0,5,100
oEHDD_1FU1rTMsX6ZuCstg,0,7,0,1,0,0,0,0,0,7,100
oese7vcJE1c9p0LNAgYOpA,0,2,0,3,0,2,0,0,0,2,100
oESOGnVGcY7bpZDkGf5mHQ,9,30,0,1,0,0,0,0,0,30,96.875
OfddPlzVNLSwlOTaeBGZKA,159,427,36,665,346,373,143,0,18,427,19.7216
OFj_NT_8MrPpuPburO3Qdg,73,4,0,6,2,2,0,1,0,4,0
ofLXauJFZmTNjWrXeCyxLQ,0,24,0,3,0,0,1,0,0,24,100
ofsBhrKOTnTj7v8dMoBA8A,0,8,0,5,0,1,0,0,0,8,100
OFUneBFn27xyh3vcp_ZD-g,73,37,6,18,1,5,2,151,1,37,15.7895
ofyiwgUDjEWZVtsNjpNYVQ,0,9,3,2,0,2,1,0,0,9,11.7647
oG_hJfmNZ15Nuuf-KO_IXQ,2,2,0,1,1,0,0,0,0,2,0
oG5CvJArEhoF7pDAcuiByQ,0,1,0,1,0,0,0,0,0,1,100
oGfr94SD_ms3haWgMIGxJA,0,7,0,5,1,1,0,0,0,7,100
oGlihQqBDA-QKNmeQLd2_g,0,6,0,1,0,0,1,1,0,6,100
oGnIUBn3iR4fmBo6PfaVbQ,21,39,0,36,27,22,28,0,3,39,7.31707
oh7ubLrh9g0SkMkJJUayfg,0,2,1,0,0,0,0,0,0,2,100
oHCNZaNdTV4Er5qlFPHq_A,24,2,1,1,1,0,0,0,2,2,100
ohDisvgZAfcRW-Ag-Hafxw,0,1,0,1,1,1,0,0,0,1,100
ohLoDGwzBkVB-bKNOU_kQg,0,2,1,0,0,0,0,0,0,2,100
OhQ2bGsKw-cHYTCbsIbLew,0,3,0,0,1,0,0,1,0,3,0
oHtoC3Zaxs4wnvCwusEw1g,0,5,0,3,0,0,0,0,0,5,100
oHu-7LLg89xkAwGK0s8Hng,1,31,16,52,8,10,0,0,0,31,9.67742
oHyjZ8YayJgdQfZUzz0-bQ,0,1,0,0,0,0,0,0,0,1,100
OiBmu84gTMZhWqDi2PXhCQ,8,83,4,9,8,2,2,4,0,83,5.82524
oIMjxOuiuaswc8hzItB89A,0,11,0,1,1,0,0,0,0,11,100
oIQipFnOrxXCBH7k3mahMA,0,3,0,0,0,0,0,0,0,3,100
oiytKHW_sHNiMxZ3-3zFcA,7,1,0,0,0,0,0,0,1,1,100
ojCnx4DqsYIFL_dEJj2jiQ,42,69,4,31,22,12,40,74,0,69,5.40541
ojiSFU1EocLqWSr1WNK7tw,0,1,0,0,0,0,0,0,0,1,100
oJKSZMTrxDB_bSSwX6REPQ,112,104,5,126,75,37,107,48,5,104,4.80769
oJM__ikXYo0HpSa9LjhFgA,20,216,87,284,67,70,49,0,9,216,12.844
oJZj3WArTkYuaJvUXoYeGg,3,8,2,5,4,1,1,29,0,8,11.1111
ok4Uz4KNakFMO8jCBxxdUA,3,2,0,3,0,0,0,2,0,2,100
oktKFpxGfx9aL6vOf6sQlw,2,7,0,2,0,0,0,0,0,7,14.2857
ol6HKqw_z3sxp-N8u1cQ5A,1,1,0,0,0,0,0,0,0,1,100
olzsUaH3HwO29apIJQnC7A,0,1,0,0,0,0,0,0,0,1,100
oMEpAhyxo-2QBxN2mPvn-w,100,320,94,281,86,66,66,0,10,320,11.5854
omtsywV4Te5JAjlpbx6vqQ,0,3,0,2,2,0,0,0,0,3,100
omWDT2j0yV18Qf3Q-ybuaQ,0,3,0,0,1,0,0,0,0,3,100
oNFaRkiq17cfFc2q111nug,1,1,0,1,1,0,0,0,0,1,100
onGQ_7cecxCBsR-WPTx54g,13,12,0,11,4,5,3,0,0,12,8.33333
OnHdixAUmwB15namJmsZzg,4,3,2,0,0,0,0,0,1,3,0
onqNmzq8ZwdjG5BVDVSj-Q,0,3,0,0,0,0,0,0,0,3,100
onruwrFA8C847cvUQ1ZXTQ,0,6,0,1,0,1,0,0,0,6,100
OO-0b-1QuB7jXxEsn-BYkg,0,25,2,24,6,24,2,0,0,25,3.7037
oODVOwKwUHZ3GcrkDzvOgg,0,26,5,12,5,3,0,0,0,26,100
oODYCKTbEyEsP1mEuKlj5w,19,14,1,14,4,3,1,3,1,14,0
OOGKfIUrODj_UnY0H9ozaQ,2,18,2,1,2,1,0,7,0,18,11.1111
ooYygExTNjjRNsufujMEVw,0,2,0,0,0,0,0,0,0,2,100
oP3w6DnojpZ_ghu0XGMX6w,1,10,0,2,1,0,0,0,0,10,100
opqgmEe7595NWhkk8n72Cg,0,7,0,7,0,0,0,0,0,7,100
oprC7RiH4KSldLCChyHzWg,0,1,0,1,0,0,0,0,0,1,100
oprJeyFl7mZcHLswHw_Xcg,0,1,0,1,0,0,0,0,0,1,0
op-vRppPnkG1HJl_0ZtD4w,0,3,0,1,1,0,0,0,0,3,100
oPW5XgFEPVQuZiiO9XGcpA,1,3,0,3,1,4,4,0,0,3,100
oqFG8Kyuc7Iz9N84mjCX5w,0,3,0,0,0,0,0,0,0,3,100
oQIAl5_bKkbnT89qD_UTwg,0,4,0,1,0,0,0,0,0,4,100
oqShaEzmis_VGElpo77nPQ,0,4,0,0,0,1,0,0,0,4,100
oqYdujuk9hZlacDU31H9Ew,0,2,0,1,0,0,0,0,0,2,100
OR0z3Tn7LLuO0NkHSy-atQ,20,101,12,175,85,69,31,1,1,101,13.8614
oR5ucI9DSr4KlbpKGrhEUg,0,4,0,0,0,0,0,0,0,4,100
oRlSvGGnZWp1PcHCH6mLNQ,19,22,0,31,20,22,4,3,1,22,17.3913
oRo8cV0gP25duWlqk4ODBA,0,2,0,0,0,0,0,0,0,2,100
oRqe6q4zLr3BdCwYRx5pxg,1,5,0,3,1,0,1,0,0,5,100
oRzfXYmGH5DbHDeanB4jjQ,27,2,0,0,0,0,0,0,0,2,100
oS9_YBUTunVn-sAxWiE7VQ,0,11,0,5,5,3,0,0,0,11,90.9091
oSd6YQioPTLKv6c3yD1o0A,15,80,2,52,22,10,14,1,1,80,15.2941
OshN1lY57fNt-zYL2nz9bw,0,7,0,1,0,0,0,0,0,7,12.5
osyQp8d2ablfhVCowHujfw,57,15,0,10,5,4,2,12,2,15,0
ot3XyLSZMVKJSEVf77mK4Q,1,8,1,8,2,1,0,0,0,8,100
oTmrtB8KaheBYZsTP32lIQ,0,2,0,2,0,0,0,0,0,2,100
otuz5b1thuDpo4RDXZNEyw,35,5,1,5,0,0,2,16,0,5,0
oT-YsXSanhkmn4XDR1lGwg,0,2,0,1,1,0,0,0,0,2,100
